ID,Название навыка,Описание навыка и компетенции,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Genetic engineering,"— совокупность приёмов, методов и технологий получения рекомбинантных РНК иДНК, выделения генов из организма (клеток), осуществления манипуляций с генами и введения их в другие организмы.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Google Website Optimizer ,"может проверить любой элемент, который существует в виде HTML-кода на странице, в том числе призывы к действию, шрифты, заголовки, точки гарантий действий, копии продукта, изображения продуктов, обзоры продукции и форм. Он может быть использован на многосекционного в последовательностях конверсии.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Google webmaster ," Бесплатный сервис ведения статистики посещений сайтов от компании Google. Сервис позволяет оценить трафик веб-сайта и эффективность различных маркетинговых мероприятий. Также обеспечивает расширенные возможности анализа данных, в том числе их отображение в виде удобных графиков. Сервис работает с использованием HTTPS.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Adobe GoLive ,— HTML-редактор от компании Adobe Systems. Он заменил Adobe PageMill как главный HTML-редактор Adobe. Последняя версия не вошла в пакет Adobe Creative Suite 3.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GreenHopper ,"является наиболее полным релиз GreenHopper на сегодняшний день широкий спектр новых возможностей, улучшений и исправлений. Мы сделали ряд изменений, чтобы улучшить удобство и простоту использования GreenHopper в том числе капитального ремонта контексты, улучшение навигации по GreenHopper, а также расширяя представление списка, чтобы позволить больше полей.",,,,,,,,,,,,,,,,,,,,,,,,,,,
, JFS,"— 64-битная журналируемая файловая система созданная IBM, доступная под лицензиейGNU GPL.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JSP," — технология, позволяющая веб-разработчикам создавать содержимое, которое имеет как статические, так и динамические компоненты. Страница JSP содержит текст двух типов: статические исходные данные, которые могут быть оформлены в одном из текстовых форматов HTML, SVG, WML, или XML, и JSP- элементы, которые конструируют динамическое содержимое.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JSF," — это фреймворк для веб-приложений, написанный на Java. Он служит для того, чтобы облегчать разработку пользовательских интерфейсов для Java EE-приложений.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JPA," — API, входящий с версии Java 5 в состав платформ Java SE и Java EE, предоставляет возможность сохранять в удобном виде Java-объекты в базе данных",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JNDI," — это Java API, организованный в виде службы каталогов, который позволяет Java-клиентам открывать и просматривать данные и объекты по их именам.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Java,"— объектно-ориентированный язык программирования, разработанный компанией Sun Microsystems (в последующем приобретённой компанией Oracle). ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JDBC,"представляет собой интерфейс прикладного программирования (API) для языка программирования Java, который определяет, как клиент может получить доступ к базе данных. Она является частью платформы Java Standard Edition, от корпорации Oracle. Он предоставляет методы для запроса и обновления данных в базе данных, и ориентирован на реляционных базах данных.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,J2EE,"- Вычислительная корпоративная платформа Java. Платформа предоставляет API и исполнительная среда для разработки и выполнения корпоративного программного обеспечения, включая сетевые и веб сервисы и другие масштабируемые, распределенные приложения. Java E",,,,,,,,,,,,,,,,,,,,,,,,,,,
, J2ME,"- Подмножество платформы Java для устройств с ограниченными ресурсами, например сотовых телефонов, карманных компьютеров, ресиверов цифрового телевидения, проигрывателей дисков Blu-ray и тому подобное.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JSON," — текстовый формат обмена данными, основанный на JavaScript и обычно используемый именно с этим языком. Как и многие другие текстовые форматы, JSON легко читается людьми.",,,,,,,,,,,,,,,,,,,,,,,,,,,
, JSTL," — расширение спецификацииJSP, добавляющее библиотеку JSP тегов для общих нужд, таких как разбор XML данных, условная обработка, создание циклов и поддержка интернационализации. JSTL — конечный результат JSR 52, разработанного в рамках процесса сообщества Java.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JAXB,позволяет разработчикам отображать (ставить в соответствие) классы Java в XML файлы. JAXB имеет два основных свойства: способность создавать классы Java с XML и наоборот - создавать XML файлы из классов Java.,,,,,,,,,,,,,,,,,,,,,,,,,,,
, J2SE," — стандартная версия платформы Java 2, предназначенная для создания и исполнения апплетов и приложений, рассчитанных на индивидуальное пользование или на использование в масштабах малого предприятия. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jimdo,"— бесплатная система управления сайтом, разработанная в Германии и имеющая 8 языковых локализаций. Уникальность конструктора Jimdo — простота в использовании и полностью редактируемые дизайнерские шаблоны",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JUNOS,"— операционная система, используемая в оборудовании компании Juniper Networks. Создана на основе 4-й веткисвободной ОС FreeBSD.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JUnit, — библиотека для модульного тестирования программного обеспечения на языке Java.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JBoss Seam, — основанный на JavaServer Faces (JSF) каркас для разработки web приложений. Разрабатывается в JBossLabs и распространяется под лицензией LGPL (GNU Lesser General Public License).,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Joomla!,"— система управления содержимым (CMS), написанная на языках PHP и JavaScript, использующая в качестве хранилища базы данных СУБД MySQL или другие индустриально-стандартные реляционные СУБД. Является свободным программным обеспечением, распространяемым под лицензией GNU GPL.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Visual J# ,"Язык программирования был переходный язык для программистов Java и языков Visual J ++, чтобы они могли использовать имеющиеся у них знания и приложений на платформе .NET Framework.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jinja," — это шаблонизатор для языка программирования Python. Он подобен шаблонизатору Django, но предоставляет Python-подобные выражения, обеспечивая исполнение шаблонов в песочнице. Это текстовый шаблонизатор, поэтому он может быть использован для создания любого вида разметки, а также исходного кода. Лицензирован под BSD лицензией.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,jQuery,"— библиотека JavaScript, фокусирующаяся на взаимодействии JavaScript и HTML. Библиотека jQuery помогает легко получать доступ к любому элементу DOM, обращаться к атрибутам и содержимому элементов DOM, манипулировать ими.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JavaFX,"— платформа для создания RIA, позволяет строить унифицированные приложения с насыщеннымграфическим интерфейсом пользователя для непосредственного запуска из-под операционных систем, работы в браузерах и на мобильных телефонах, в том числе работающих с мультимедийным содержимым.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apache JMeter," — инструмент для проведения нагрузочного тестирования, разрабатываемый Apache Software Foundation. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jenkins ,"- Открытый инструмент для непрерывной интеграции написанный на Java. Проект был ответвлением проекта Hudson, после спора с Oracle",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JMS," — стандарт промежуточного ПО для рассылки сообщений, позволяющий приложениям, выполненным на платформе Java EE, создавать, посылать, получать и читать сообщения. Часть Java Platform, Enterprise Edition.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JDeveloper," — бесплатная интегрированная среда разработки программного обеспечения, разработанная корпорациейOracle. Предоставляет возможность для разработки на языках программирования Java, JavaScript, BPEL, PHP, SQL,PL/SQL и на языках разметки HTML, XML.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JD Edwards EnterpriseOne,"— это модульный программный комплекс ERP от компании Oracle, который ориентирован на автоматизацию предприятий малого и среднего бизнеса.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JavaScript, — прототипно-ориентированный сценарный язык программирования. Является реализацией языка ECMAScript (стандарт ECMA-262,,,,,,,,,,,,,,,,,,,,,,,,,,,
,jQuery Mobile,"— сенсорно-ориентированный веб фреймворк (так же известен как мобильный фреймворк), разрабатывается командой jQuery, создателей jQuery.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JasperReports,"— это Java-библиотека для создания отчётов. На основе XML-шаблонов отчётов генерируются готовые для печати документы, консолидирующие данные из различных источников, в том числе JDBC. Отчёты могут выводиться на экран, принтер, либо в форматы PDF, RTF, HTML, XLS, CSV и XML.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jewelry design,это искусство или профессия проектирования и создания ювелирных изделий.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Journalism,"является сбор, обработка и распространение новостей и информации, связанной с новостями, к аудитории.",,,,,,,,,,,,,,,,,,,,,,,,,,,
, Job description,"список, который человек мог бы использовать для выполнения общих задач или функций и обязанностей позиции. Это может часто включают в себя, к которому отчеты позиции, технические характеристики, такие как квалификации или навыков, необходимых человеку в работе, а также ряд заработной платы.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,JDF,"- Формат, который базируется на специализированном разновидности (форме) языка XML (Extensible Markup Language). С JDF можно описать то, каким желательно видеть отпечатанный продукт, так же, как и описать каждый технологический этап, необходимый для вопло",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Java servlets,"Сервлет является интерфейсом Java, реализация которого расширяет функциональные возможности сервера. Сервлет взаимодействует с клиентами посредством принципа запрос-ответ.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Backbone js," — JavaScript-библиотека, основанная на шаблоне проектирования Model-View-Presenter (MVP), предназначена для разработки веб-приложений с поддержкой RESTful JSON интерфейса. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,D3.js,"это библиотека JavaScript для создания динамичных интерактивных визуализаций данных в веб-браузерах. Она использует широко реализованного SVG, HTML5 и стандарты CSS. Он является преемником ранее рамках Protovis. В отличие от многих других библиотек, D3.js позволяет большой контроль над конечным визуального результата.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Node.js," — программная платформа, основанная на движке V8 (транслирующем JavaScript в машинный код), превращающая JavaScript из узкоспециализированного языка в язык общего назначения. Node.js добавляет возможностьJavaScript взаимодействовать с устройствами ввода-вывода через свой API (написанный на C++), подключать другие внешние библиотеки, написанные на разных языках, обеспечивая вызовы к ним из JavaScript-кода.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Objective-J,"— язык программирования, разрабатываемый как часть Cappuccino — фреймворка для веб-приложений. Его синтаксис почти полностью идентичен синтаксису Objective-C. Objective-J относится к JavaScript так же, как Objective-C к языку программирования C",,,,,,,,,,,,,,,,,,,,,,,,,,,
, Jailbreak,"— официально неподдерживаемая корпорацией Apple операция[1], которая позволяет получить доступ к файловой системе устройств iPhone, iPod или iPad. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Atlassian JIRA,"- Система отслеживания ошибок, предназначена для организации общения с пользователями, хотя в некоторых случаях может быть использована для управления проектами.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Raphaël.js,"является кросс-браузер JavaScript библиотека, которая рисует векторной графики для веб-сайтов. Он будет использовать SVG для большинства браузеров, но будет использовать VML для старых версий Internet Explorer. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hi5,"- Социальный сетевой веб-узел, который с 2007 p., Был одним из 25 самых посещаемых сайтов.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Haml,— язык разметки для упрощённой генерации HTML. HAML компилируется вHTML.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HTML,— стандартный язык разметки документов во Всемирной паутине. Большинство веб-страниц содержат описание разметки на языке HTML (или XHTML).,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Haxe,"— это высокоуровневый мультиплатформенный язык программирования с открытым исходным кодом, а такжекомпилятор, с помощью которого можно создавать приложения и генерировать исходный код для разных платформ, сохраняя единую кодовую базу",,,,,,,,,,,,,,,,,,,,,,,,,,,
,HHVM,"представляет собой виртуальную машину процесс, основанный на точно в срок (JIT) компиляции, который служит в качестве двигателя для выполнения PHP и Hack языков программирования.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,HBase ,— нереляционная распределённая база данных с открытым исходным кодом; написана на Java; является аналогом Google BigTable.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP-UX," — проприетарная версия операционной системы UNIX фирмы Hewlett-Packard (HP). Работает на архитектурах PA-RISC, Intel Itanium и Apollo/Domain.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,HTML5,— язык для структурирования и представления содержимоговсемирной паутины. Это пятая версия HTML.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Heroku,"— облачная PaaS-платформа, поддерживающая ряд языков программирования. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP NMC," набор интегрированных программных решений HP, используемых сетевых менеджеров в области информационных технологий отделов.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP QTP,"— один из ведущих[1] инструментов автоматизации функционального тестирования, является флагманским продуктом компании HP в своей линейке. Для разработки автоматизированных тестов QTP использует язык VBScript, и поддерживает следующие технологии",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hadoop,"— проект фонда Apache Software Foundation, свободно распространяемый набор утилит, библиотек и фреймворкдля разработки и выполнения распределённых программ, работающих на кластерах из сотен и тысяч узлов.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,HylaFax,"— свободный программный факс-сервер (виртуальный факс), который часто используется в корпоративном секторе для реализации факсимильной связи без соответствующего оборудования.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Haskell,— стандартизированный чистый функциональный язык программирования общего назначения. Является одним из самых распространённых языков программирования с поддержкой отложенных вычислений.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HAProxy," — серверное программное обеспечение для обеспечения высокой доступности и балансировки нагрузки для TCPи HTTP-приложений, посредством распределения входящих запросов на несколько обслуживающих серверов.[1]Программа написана на C",,,,,,,,,,,,,,,,,,,,,,,,,,,
,History," — команда в Unix-системах, которая позволяет просмотреть историю работы пользователя с командной строкой. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP Cloud,"это набор облачных решений, доступных от компании Hewlett-Packard (HP), который предлагает общественное облако, частное облако, гибридное облако, управляемые частные облака и другие облачные сервисы.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hootsuite,"это система управления социальных медиа для управления брендом. Пользовательский интерфейс системы имеет вид приборной панели, а также поддерживает сетевые интеграции социальных для Twitter, Facebook, LinkedIn, Google+, Четвероугольного, MySpace, WordPress, TrendSpotter и Mixi.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Highcharts,это библиотека построения графиков написан на чистом JavaScript.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Canvas,"— элемент HTML5, предназначенный для создания растрового двухмерного изображения при помощи скриптов, обычно на языке JavaScript",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Human science,"является изучение и интерпретация опыта, деятельности, конструкций и артефактов, связанных с человеческими существами. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
, Health Level 7,"— стандарт обмена, управления и интеграции электронной медицинской информации",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Headus UVLayout,это автономное приложение для создания и редактирования UV координат текстуры для 3D сеток поли и подразделение поверхностей. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Helpdesk,"- Сервисная структура, которая разделяет проблемы пользователей с компьютерами (как аппаратным, так и программным обеспечением) и оргтехникой.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP Quality Center,представляет собой законченную интегрированную систему для обеспечения управления процессами контроля качества на всех этапах разработки ПО.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apache Hive,"хранилище данных инфраструктуры поверх Hadoop для обеспечения реферирования данных, запросов и анализа.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aspen Technology,- компания разрабатывающая программное обеспечение и предоставляющая сервисные услуги для обрабатывающей промышленности.,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Hardware ," — аппаратное обеспечение, по отношению к которому применяется концепция копилефта GNU GPL FSF, как она применяется к программному обеспечению, но на уровне аппаратуры.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Human resource management,"является функцией в организациях, призванных максимизировать эффективность работы персонала в обслуживании стратегических целей работодателя,. HR в первую очередь касается управления людьми в организациях, сосредоточив внимание на политике и на системах. HR ",,,,,,,,,,,,,,,,,,,,,,,,,,,
, Computer repair technician,"это человек, который ремонтирует и поддерживает компьютеры и серверы.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,LogMeIn Hamachi,"— программное обеспечение, предназначенное для построения VPN. Hamachi позволяет создать собственную защищённую сеть из компьютеров, соединённых через интернет, как будто они соединены одной физической локальной сетью.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Online help," — программное обеспечение, предназначенное специально для установки на сайты различной тематики, для обеспечения онлайн-помощи пользователям.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hosting," — услуга по предоставлению ресурсов для размещения информации на сервере, постоянно находящемся в сети (",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hyper-V, — система аппаратной виртуализации для x64-систем на основе гипервизора,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAP HANA,"— это высокопроизводительная NewSQL платформа для хранения и обработки данных, в основе которой лежит технология вычислений in-memory с использованием принципа поколоночного хранения данных, платформы, разработанной и выведенной на рынок компанией SAP SE",,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITSM," — подход к управлению и организации ИТ-услуг, направленный на удовлетворение потребностей бизнеса. Управление ИТ-услугами реализуется поставщиками ИТ-услуг путём использования оптимального сочетания людей, процессов и информационных технологий",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IMS, — спецификация передачи мультимедийного содержимого в электросвязи на основе протокола IP,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITK,"представляет собой системное программное обеспечение с открытым исходным кодом для обработки медицинских изображений в двух, трех и более измерениях.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITIL," — библиотека, описывающая лучшие из применяемых на практике способов организации работы подразделений или компаний, занимающихся предоставлением услуг в области информационных технологий.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IPMI," — интеллектуальный интерфейс управления платформой, предназначенный для автономного мониторинга и управления функциями, встроенными непосредственно в аппаратное и микропрограммное обеспечения серверных платформ.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IPsec," — набор протоколов для обеспечения защиты данных, передаваемых по межсетевому протоколу IP. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Iclone,"Программа для трехмерной анимации и рендеринга, которая позволяет пользователям делать анимационные 3D-фильмы",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IBATIS," Фреймворк, автоматизирует взаимодействие между базами данных SQL и объектами Java, .NET и Ruby On Rails.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Inkscape," — свободно распространяемый векторный графический редактор, удобен для создания как художественных, так и технических иллюстраций (вплоть до использования в качестве САПР общего назначения, чему также способствует лёгкость обмена чертежами). ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,ICEfaces,"является основой , которая используется Ajax с открытым исходным кодом Java EE программистов для создания и развертывания Rich Internet Application (RIA) с использованием языка Java.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IBM SPSS Modeler,"представляет собой интеллектуальный анализ данных и анализа текстовприкладного программного обеспечения , построенный IBM . Он используется для построенияпрогнозных моделей и проведение других аналитических задач.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Informix,"— семейство систем управления реляционными базами данных (СУБД), выпускаемых компанией IBM.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Interbase," — реляционная система управления базами данных, разрабатывающаяся компанией Embarcadero",,,,,,,,,,,,,,,,,,,,,,,,,,,
,e-invoicing," - это способ Приема платежей, которым могут пользоваться продавцы, принимающие WMR, как через Сервис процессинга, так и на свой кошелек или Capitaller.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IBM Tivoli System Automation ,"Семейство программных продуктов IBM Tivoli® System Automation предназначено для обеспечения высокой доступности (high availability), а также, автоматизации IT ресурсов в компьютерных кластерах (cluster).",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IronPython,"— одна из основных реализаций языка Python, предназначенная для платформы Microsoft .NET или Mono. Полностью написан на C#, и является транслятором компилирующего типа.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,isa server,"программный продукт от Microsoft. Позволяет контролировать трафик между разными сетями, например, глобальной и внутренней сетью компании. С помощью ISA Server можно блокировать попытки взлома сети, вести подсчет трафика, ускорять загрузку web-страниц, публиковать внутренние ресурсы, ограничивать доступ к нежелательным сайтам.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,iText ,"— это библиотека классов для генерации, анализа и изменения документов в форматах Portable Document Format (PDF), а также XML, HTML и RTF.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IntelliCAD," — система автоматизированного проектирования, разрабатываемая международным консорциумом IntelliCAD Technology Consortium.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IBM System Storage ,"— наименование линейки систем хранения данных компании IBM, включающей в себя как дисковые, так и ленточные устройства, а также сетевые устройства хранения.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,icon design,"это процесс проектирования графический символ , который представляет некоторые реальные, фантазии или абстрактный мотив, сущность или действие.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IBM Power Systems, - имя линейки серверов основанной на архитектуре POWER. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,infographic,"— это графический способ подачи информации, данных и знаний, целью которого является быстро и чётко преподносить сложную информацию",,,,,,,,,,,,,,,,,,,,,,,,,,,
,IntelliJ IDEA,"— интегрированная среда разработки программного обеспечения на многих языках программирования, в частности Java, JavaScript, Python, разработанная компанией JetBrains.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,InstallShield,— система создания инсталляторов и пакетов программного обеспечения для Microsoft Windows и Linux сзакрытыми исходными кодами,,,,,,,,,,,,,,,,,,,,,,,,,,,
,instrumentation,", инструментарий относится к способности контролировать или измерять уровень производительности по продукта, чтобы диагностировать ошибки и писать отслеживать информацию.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,image processing," — любая форма обработки информации, для которой входные данные представлены изображением, например, фотографиями или видеокадрами.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,iMacros,"— это программа, которая позволяет сохранять и воспроизводить действия пользователя. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Interaction design,"— дисциплина дизайна, занимающаяся проектированием интерактивных (то есть обладающихинтерфейсом) цифровых изделий, систем, сред, услуг.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,information design,"— отрасль дизайна, практика художественно-технического оформления и представления различной информации с учётом эргономики, функциональных возможностей, психологических критериев восприятия информации человеком, эстетики визуальных форм представления информации и некоторых других факторов",,,,,,,,,,,,,,,,,,,,,,,,,,,
,in game advertising,"— реклама, использующая компьютерные и видеоигры как новый канал продвижения продукта/бренда",,,,,,,,,,,,,,,,,,,,,,,,,,,
,instructional design," — научная дисциплина, занимающаяся разработкой наиболее эффективных, рациональных и комфортных способов, методов и систем обучения, которые могут быть использованы в сфере профессиональной педагогической практики",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Inventory management software ,"это автоматизированная система для отслеживания уровня запасов, заказов, продаж и поставок. Он также может быть использован в обрабатывающей промышленности, чтобы создать заказ работы, перечень материалов и других документов, связанных с производством.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,KVM,"— программное решение, обеспечивающее виртуализацию в среде Linux наплатформе x86, которая поддерживает аппаратную виртуализацию на базе Intel VT (Virtualization Technology) либо AMDSVM (Secure Virtual Machine).",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kivy,"является открытым исходным кодом Python библиотека для разработки мобильных приложений и других мультитачприкладного программного обеспечения с естественным пользовательским интерфейсом (NUI) . Он может работать наAndroid , прошивкой , Linux , OS X и Windows , . Распространяется по условиям лицензии MIT , Kivy является свободным иоткрытым исходным кодом .",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"is an open source Python library for developing mobile apps and other multitouch application software with a natural user interface (NUI). It can run on Android, iOS, Linux, OS X, and Windows. Distributed under the terms of the MIT license, Kivy is freeand open source software.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kohana," ранее Blue Flame, это PHP5 веб-фреймворк с открытым кодом, который использует архитектурную модель HMVC(Hierarchical Model View Controller — Иерархические Модель-Контроллер-Вид). Его цели — быть безопасным, лёгким и простым в использовании",,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kibana, является открытым исходным кодом для визуализации данных плагин для Elasticsearch . Он предоставляет возможности визуализации на верхней части содержания индексируется на кластере Elasticsearch.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, is an open source data visualization plugin for Elasticsearch. It provides visualization capabilities on top of the content indexed on an Elasticsearch cluster.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kajabi," представляет собой интернет - система управления контентом (CMS) , как WordPress , но более конкретно к созданию портала для членов информационно-образовательных материалов. Это мощный инструмент маркетинга с продаж воронок, сожмите страниц, а также создание автоматизированного контента маркетинга. ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,," is an online content management system (CMS) like WordPress, but more specific to member portal creation for information and education materials. It is a powerful marketing tool with sales funnels, squeeze pages, and automated marketing content creation. T",,,,,,,,,,,,,,,,,,,,,,,,,,,
,KiXtart,— полусвободный проприетарный сценарный язык для Windows. Описывается как скриптовый язык для начинающих.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,is a closed source free-format scripting language for Windows. It is described as a logon script processor and enhanced batch scripting language by the official website,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KeyNote," — компьютерная программа, предназначенная для структурирования, отображения и хранения разнородной текстовой информации.",,,,,,,,,,,,,,,,,,,,,,,,,,,
